@line:51    Cycle @2.00: [Fetcher_Impl]	IF: PC=0x0
@line:124   Cycle @45.00: [Executor]	EX: Bypass rs1 from RegFile=0x24
@line:248   Cycle @45.00: [Executor]	EX: Bypass rs2 from WB=0x9
@line:14711 Cycle @45.00: [Executor]	EX: Result=0x2d
@line:51    Cycle @45.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @45.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @45.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @46.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @46.00: [Executor]	EX: Bypass rs1 from RegFile=0x9
@line:206   Cycle @46.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @46.00: [Executor]	EX: Result=0xa
@line:48    Cycle @46.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @46.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @46.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @46.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @47.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @47.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xa
@line:248   Cycle @47.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @47.00: [Executor]	EX: Result=0xffffffa5
@line:14939 Cycle @47.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @47.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @47.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @47.00: [WB]	WB: x10 <= 0x2d
@line:51    Cycle @47.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @47.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @47.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @48.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @48.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @48.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @48.00: [Executor]	EX: Result=0x65
@line:48    Cycle @48.00: [WB]	WB: x15 <= 0xa
@line:51    Cycle @48.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @48.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @48.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @49.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @49.00: [Executor]	EX: Bypass rs1 from RegFile=0x2d
@line:248   Cycle @49.00: [Executor]	EX: Bypass rs2 from WB=0xa
@line:14711 Cycle @49.00: [Executor]	EX: Result=0x37
@line:51    Cycle @49.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @49.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @49.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @50.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @50.00: [Executor]	EX: Bypass rs1 from RegFile=0xa
@line:206   Cycle @50.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @50.00: [Executor]	EX: Result=0xb
@line:48    Cycle @50.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @50.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @50.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @50.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @51.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @51.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xb
@line:248   Cycle @51.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @51.00: [Executor]	EX: Result=0xffffffa6
@line:14939 Cycle @51.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @51.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @51.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @51.00: [WB]	WB: x10 <= 0x37
@line:51    Cycle @51.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @51.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @51.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @52.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @52.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @52.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @52.00: [Executor]	EX: Result=0x65
@line:48    Cycle @52.00: [WB]	WB: x15 <= 0xb
@line:51    Cycle @52.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @52.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @52.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @53.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @53.00: [Executor]	EX: Bypass rs1 from RegFile=0x37
@line:248   Cycle @53.00: [Executor]	EX: Bypass rs2 from WB=0xb
@line:14711 Cycle @53.00: [Executor]	EX: Result=0x42
@line:51    Cycle @53.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @53.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @53.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @54.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @54.00: [Executor]	EX: Bypass rs1 from RegFile=0xb
@line:206   Cycle @54.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @54.00: [Executor]	EX: Result=0xc
@line:48    Cycle @54.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @54.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @54.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @54.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @55.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @55.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xc
@line:248   Cycle @55.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @55.00: [Executor]	EX: Result=0xffffffa7
@line:14939 Cycle @55.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @55.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @55.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @55.00: [WB]	WB: x10 <= 0x42
@line:51    Cycle @55.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @55.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @55.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @56.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @56.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @56.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @56.00: [Executor]	EX: Result=0x65
@line:48    Cycle @56.00: [WB]	WB: x15 <= 0xc
@line:51    Cycle @56.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @56.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @56.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @57.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @57.00: [Executor]	EX: Bypass rs1 from RegFile=0x42
@line:248   Cycle @57.00: [Executor]	EX: Bypass rs2 from WB=0xc
@line:14711 Cycle @57.00: [Executor]	EX: Result=0x4e
@line:51    Cycle @57.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @57.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @57.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @58.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @58.00: [Executor]	EX: Bypass rs1 from RegFile=0xc
@line:206   Cycle @58.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @58.00: [Executor]	EX: Result=0xd
@line:48    Cycle @58.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @58.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @58.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @58.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @59.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @59.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xd
@line:248   Cycle @59.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @59.00: [Executor]	EX: Result=0xffffffa8
@line:14939 Cycle @59.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @59.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @59.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @59.00: [WB]	WB: x10 <= 0x4e
@line:51    Cycle @59.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @59.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @59.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @60.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @60.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @60.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @60.00: [Executor]	EX: Result=0x65
@line:48    Cycle @60.00: [WB]	WB: x15 <= 0xd
@line:51    Cycle @60.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @60.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @60.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @61.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @61.00: [Executor]	EX: Bypass rs1 from RegFile=0x4e
@line:248   Cycle @61.00: [Executor]	EX: Bypass rs2 from WB=0xd
@line:14711 Cycle @61.00: [Executor]	EX: Result=0x5b
@line:51    Cycle @61.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @61.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @61.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @62.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @62.00: [Executor]	EX: Bypass rs1 from RegFile=0xd
@line:206   Cycle @62.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @62.00: [Executor]	EX: Result=0xe
@line:48    Cycle @62.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @62.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @62.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @62.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @63.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @63.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xe
@line:248   Cycle @63.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @63.00: [Executor]	EX: Result=0xffffffa9
@line:14939 Cycle @63.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @63.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @63.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @63.00: [WB]	WB: x10 <= 0x5b
@line:51    Cycle @63.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @63.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @63.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @64.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @64.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @64.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @64.00: [Executor]	EX: Result=0x65
@line:48    Cycle @64.00: [WB]	WB: x15 <= 0xe
@line:51    Cycle @64.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @64.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @64.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @65.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @65.00: [Executor]	EX: Bypass rs1 from RegFile=0x5b
@line:248   Cycle @65.00: [Executor]	EX: Bypass rs2 from WB=0xe
@line:14711 Cycle @65.00: [Executor]	EX: Result=0x69
@line:51    Cycle @65.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @65.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @65.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @66.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @66.00: [Executor]	EX: Bypass rs1 from RegFile=0xe
@line:206   Cycle @66.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @66.00: [Executor]	EX: Result=0xf
@line:48    Cycle @66.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @66.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @66.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @66.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @67.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @67.00: [Executor]	EX: Bypass rs1 from EX/MEM=0xf
@line:248   Cycle @67.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @67.00: [Executor]	EX: Result=0xffffffaa
@line:14939 Cycle @67.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @67.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @67.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @67.00: [WB]	WB: x10 <= 0x69
@line:51    Cycle @67.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @67.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @67.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @68.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @68.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @68.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @68.00: [Executor]	EX: Result=0x65
@line:48    Cycle @68.00: [WB]	WB: x15 <= 0xf
@line:51    Cycle @68.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @68.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @68.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @69.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @69.00: [Executor]	EX: Bypass rs1 from RegFile=0x69
@line:248   Cycle @69.00: [Executor]	EX: Bypass rs2 from WB=0xf
@line:14711 Cycle @69.00: [Executor]	EX: Result=0x78
@line:51    Cycle @69.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @69.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @69.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @70.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @70.00: [Executor]	EX: Bypass rs1 from RegFile=0xf
@line:206   Cycle @70.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @70.00: [Executor]	EX: Result=0x10
@line:48    Cycle @70.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @70.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @70.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @70.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @71.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @71.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x10
@line:248   Cycle @71.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @71.00: [Executor]	EX: Result=0xffffffab
@line:14939 Cycle @71.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @71.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @71.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @71.00: [WB]	WB: x10 <= 0x78
@line:51    Cycle @71.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @71.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @71.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @72.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @72.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @72.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @72.00: [Executor]	EX: Result=0x65
@line:48    Cycle @72.00: [WB]	WB: x15 <= 0x10
@line:51    Cycle @72.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @72.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @72.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @73.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @73.00: [Executor]	EX: Bypass rs1 from RegFile=0x78
@line:248   Cycle @73.00: [Executor]	EX: Bypass rs2 from WB=0x10
@line:14711 Cycle @73.00: [Executor]	EX: Result=0x88
@line:51    Cycle @73.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @73.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @73.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @74.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @74.00: [Executor]	EX: Bypass rs1 from RegFile=0x10
@line:206   Cycle @74.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @74.00: [Executor]	EX: Result=0x11
@line:48    Cycle @74.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @74.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @74.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @74.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @75.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @75.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x11
@line:248   Cycle @75.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @75.00: [Executor]	EX: Result=0xffffffac
@line:14939 Cycle @75.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @75.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @75.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @75.00: [WB]	WB: x10 <= 0x88
@line:51    Cycle @75.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @75.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @75.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @76.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @76.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @76.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @76.00: [Executor]	EX: Result=0x65
@line:48    Cycle @76.00: [WB]	WB: x15 <= 0x11
@line:51    Cycle @76.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @76.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @76.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @77.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @77.00: [Executor]	EX: Bypass rs1 from RegFile=0x88
@line:248   Cycle @77.00: [Executor]	EX: Bypass rs2 from WB=0x11
@line:14711 Cycle @77.00: [Executor]	EX: Result=0x99
@line:51    Cycle @77.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @77.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @77.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @78.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @78.00: [Executor]	EX: Bypass rs1 from RegFile=0x11
@line:206   Cycle @78.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @78.00: [Executor]	EX: Result=0x12
@line:48    Cycle @78.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @78.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @78.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @78.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @79.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @79.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x12
@line:248   Cycle @79.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @79.00: [Executor]	EX: Result=0xffffffad
@line:14939 Cycle @79.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @79.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @79.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @79.00: [WB]	WB: x10 <= 0x99
@line:51    Cycle @79.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @79.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @79.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @80.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @80.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @80.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @80.00: [Executor]	EX: Result=0x65
@line:48    Cycle @80.00: [WB]	WB: x15 <= 0x12
@line:51    Cycle @80.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @80.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @80.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @81.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @81.00: [Executor]	EX: Bypass rs1 from RegFile=0x99
@line:248   Cycle @81.00: [Executor]	EX: Bypass rs2 from WB=0x12
@line:14711 Cycle @81.00: [Executor]	EX: Result=0xab
@line:51    Cycle @81.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @81.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @81.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @82.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @82.00: [Executor]	EX: Bypass rs1 from RegFile=0x12
@line:206   Cycle @82.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @82.00: [Executor]	EX: Result=0x13
@line:48    Cycle @82.00: [WB]	WB: x13 <= 0x65
@line:51    Cycle @82.00: [Fetcher_Impl]	IF: PC=0x8
@line:90    Cycle @82.00: [Fetcher_Impl]	IF: BTB Miss PC=0x8
@line:182   Cycle @82.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x8
@line:64    Cycle @83.00: [Decoder]	ID: PC=0x8 Ins=0x6500693
@line:138   Cycle @83.00: [Executor]	EX: Bypass rs1 from EX/MEM=0x13
@line:248   Cycle @83.00: [Executor]	EX: Bypass rs2 from WB=0x65
@line:14711 Cycle @83.00: [Executor]	EX: Result=0xffffffae
@line:14939 Cycle @83.00: [Executor]	EX: Branch Target=0x8 Taken=1
@line:14992 Cycle @83.00: [Executor]	EX: BTB Update PC=0x14 Target=0x8
@line:15239 Cycle @83.00: [Executor]	EX: Tournament Predictor Update PC=0x14 Taken=1
@line:48    Cycle @83.00: [WB]	WB: x10 <= 0xab
@line:51    Cycle @83.00: [Fetcher_Impl]	IF: PC=0xc
@line:90    Cycle @83.00: [Fetcher_Impl]	IF: BTB Miss PC=0xc
@line:182   Cycle @83.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0xc
@line:64    Cycle @84.00: [Decoder]	ID: PC=0xc Ins=0xf50533
@line:124   Cycle @84.00: [Executor]	EX: Bypass rs1 from RegFile=0x0
@line:206   Cycle @84.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @84.00: [Executor]	EX: Result=0x65
@line:48    Cycle @84.00: [WB]	WB: x15 <= 0x13
@line:51    Cycle @84.00: [Fetcher_Impl]	IF: PC=0x10
@line:90    Cycle @84.00: [Fetcher_Impl]	IF: BTB Miss PC=0x10
@line:182   Cycle @84.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x10
@line:64    Cycle @85.00: [Decoder]	ID: PC=0x10 Ins=0x178793
@line:124   Cycle @85.00: [Executor]	EX: Bypass rs1 from RegFile=0xab
@line:248   Cycle @85.00: [Executor]	EX: Bypass rs2 from WB=0x13
@line:14711 Cycle @85.00: [Executor]	EX: Result=0xbe
@line:51    Cycle @85.00: [Fetcher_Impl]	IF: PC=0x14
@line:83    Cycle @85.00: [Fetcher_Impl]	IF: BTB Hit PC=0x14 Target=0x8
@line:182   Cycle @85.00: [Fetcher_Impl]	IF: Tournament Predictor Taken PC=0x14
@line:64    Cycle @86.00: [Decoder]	ID: PC=0x14 Ins=0xfed79ae3
@line:124   Cycle @86.00: [Executor]	EX: Bypass rs1 from RegFile=0x13
@line:206   Cycle @86.00: [Executor]	EX: Bypass rs2 from RegFile=0x0
@line:14711 Cycle @86.00: [Executor]	EX: Result=0x14
@line:48    Cycle @86.00: [WB]	WB: x13 <= 0x65
